,Company,TypeName,Inches,Cpu,Ram,Gpu,OpSys,Weight,Price,ssd,hdd,flash,hybrid,Resolution,PPI
1098,HP,Notebook,15.6,Intel,4.0,Intel HD,Windows 10,1.96,26640.0,0,1024,0,0,1366x768,100.45
1099,Asus,Gaming,17.3,Intel,16.0,Nvidia GeForce,Windows 10,4.3,122490.72,128,1024,0,0,1920x1080,127.34
1100,Dell,Ultrabook,12.5,Intel,4.0,Intel HD,Windows 7,1.5,60480.792,0,500,0,0,1366x768,125.37
1101,Dell,Ultrabook,12.5,Intel,4.0,Intel HD,Windows 7,1.5,62176.1616,128,0,0,0,1366x768,125.37
1102,Acer,Notebook,15.6,Intel,4.0,Intel,Chrome OS,2.2,11135.52,16,0,0,0,1366x768,100.45
1103,HP,Workstation,17.3,Intel,8.0,AMD,Windows 7,3.0,154458.72,0,1024,0,0,1920x1080,127.34
1104,Lenovo,Gaming,15.6,Intel,16.0,Nvidia GeForce GTX,Windows 10,2.4,63882.72,512,0,0,0,1920x1080,141.21
1105,Dell,Ultrabook,12.5,Intel,8.0,Intel HD,Windows 7,1.5,75289.968,256,0,0,0,1366x768,125.37
1106,MSI,Gaming,17.3,Intel,8.0,Nvidia GeForce,Windows 10,2.9,80516.20319999999,128,1024,0,0,1920x1080,127.34
1107,Lenovo,2 in 1 Convertible,15.6,Intel,4.0,Intel HD,Windows 10,2.1,46193.76,256,0,0,0,1920x1080,141.21
1108,HP,Notebook,15.6,AMD,4.0,AMD,Windows 10,2.1,21205.44,0,1024,0,0,1920x1080,141.21
1109,Asus,Gaming,15.6,Intel,16.0,Nvidia GeForce,Windows 10,2.59,71341.92,128,1024,0,0,1920x1080,141.21
1110,HP,Notebook,13.3,Intel,8.0,Intel HD,Windows 10,1.16,90522.72,256,0,0,0,3200x1800,276.05
1111,Dell,Notebook,15.6,Intel,4.0,AMD Radeon,Windows 7,2.24,40980.312,0,500,0,0,1366x768,100.45
1112,Lenovo,Notebook,15.6,Intel,4.0,Intel HD,Windows 10,2.1,22857.12,128,0,0,0,1366x768,100.45
1113,HP,Ultrabook,13.3,Intel,8.0,Intel HD,Windows 10,1.16,104908.32,512,0,0,0,1920x1080,165.63
1114,Lenovo,2 in 1 Convertible,10.1,Intel,4.0,Intel HD,Android,0.69,29250.72,0,0,64,0,1920x1200,224.17
1115,Dell,Ultrabook,13.3,Intel,8.0,Intel Iris Plus,Windows 10,1.23,73473.12,256,0,0,0,1920x1080,165.63
1116,Lenovo,Gaming,17.3,Intel,16.0,Nvidia GeForce,Windows 10,4.6,146519.46719999998,256,0,0,1024,1920x1080,127.34
1118,Toshiba,Ultrabook,13.3,Intel,16.0,Intel HD,Windows 10,1.05,118601.28,512,0,0,0,1920x1080,165.63
1119,Asus,Gaming,17.3,Intel,8.0,Nvidia GeForce,Windows 10,3.52,69929.4672,128,1024,0,0,1920x1080,127.34
1120,Vero,Notebook,13.3,Intel,4.0,Intel HD,Windows 10,1.35,10442.88,0,0,32,0,1920x1080,165.63
1121,HP,Notebook,13.3,Intel,8.0,Intel HD,Windows 10,1.16,90043.2,256,0,0,0,1920x1080,165.63
1122,HP,Notebook,14.0,Intel,8.0,Intel HD,Windows 7,1.43,80612.64,256,0,0,0,1920x1080,157.35
1123,Dell,Notebook,15.6,Intel,4.0,Intel HD,Linux,2.09,27899.0064,0,500,0,0,1366x768,100.45
1124,Asus,Notebook,15.6,Intel,4.0,Intel HD,Windows 10,2.0,23176.8,0,1024,0,0,1366x768,100.45
1125,Lenovo,2 in 1 Convertible,14.0,Intel,8.0,Intel HD,Windows 10,1.8,88924.31999999999,256,0,0,0,1920x1080,157.35
1126,Lenovo,2 in 1 Convertible,10.1,Intel,4.0,Intel HD,Windows 10,0.69,25521.12,0,0,64,0,1920x1200,224.17
1127,HP,Ultrabook,12.5,Intel,8.0,Intel HD,Windows 7,1.26,100965.6,256,0,0,0,1366x768,125.37
1128,Lenovo,Gaming,15.6,Intel,8.0,Nvidia GeForce,No OS,2.4,52693.92,128,1024,0,0,1920x1080,141.21
1129,HP,Gaming,17.3,Intel,8.0,Nvidia GeForce,Windows 10,3.35,60153.12,128,1024,0,0,1920x1080,127.34
1130,HP,Notebook,15.6,Intel,8.0,Intel HD,Windows 10,2.04,33513.119999999995,0,2048,0,0,1366x768,100.45
1131,Lenovo,2 in 1 Convertible,14.0,Intel,8.0,Nvidia,Windows 7,1.8,109244.2464,512,0,0,0,1920x1080,157.35
1132,Asus,Notebook,14.0,Intel,4.0,Intel HD,Windows 10,1.5,14811.84,0,0,32,0,1366x768,111.94
1133,HP,Ultrabook,15.6,Intel,8.0,Intel HD,Windows 10,1.84,40066.56,256,0,0,0,1920x1080,141.21
1134,Acer,Notebook,15.6,Intel,4.0,Nvidia,Windows 10,2.23,32820.48,0,1024,0,0,1920x1080,141.21
1135,Lenovo,Notebook,15.6,Intel,16.0,AMD Radeon,Windows 10,2.5,58554.72,0,0,0,1024,1920x1080,141.21
1137,Dell,Notebook,15.6,Intel,8.0,AMD Radeon,Windows 10,2.5,41771.52,0,1024,0,0,1366x768,100.45
1138,MSI,Gaming,17.3,Intel,16.0,Nvidia GeForce,Windows 10,3.78,127818.72,256,1024,0,0,1920x1080,127.34
1139,HP,Ultrabook,15.6,Intel,8.0,Intel HD,Windows 7,1.88,115709.2416,256,0,0,0,1920x1080,141.21
1140,Lenovo,2 in 1 Convertible,14.0,Intel,16.0,Intel HD,Windows 10,2.8,130003.2,512,0,0,0,2560x1440,209.8
1141,MSI,Gaming,15.6,Intel,8.0,Nvidia GeForce,Windows 10,2.4,60888.384,128,1024,0,0,1920x1080,141.21
1142,HP,2 in 1 Convertible,13.3,Intel,8.0,Intel HD,Windows 10,1.48,86793.12,256,0,0,0,1920x1080,165.63
1143,HP,Workstation,15.6,Intel,8.0,Nvidia,Windows 7,2.59,118761.12,256,0,0,0,1920x1080,141.21
1144,HP,2 in 1 Convertible,13.3,Intel,8.0,Intel HD,Windows 10,1.48,95850.72,256,0,0,0,2560x1440,220.84
1145,HP,Workstation,15.6,Intel,8.0,Nvidia,Windows 7,2.0,101178.72,256,0,0,0,1920x1080,141.21
1146,HP,Ultrabook,12.5,Intel,8.0,Intel HD,Windows 7,1.26,122381.49599999998,256,0,0,0,1920x1080,176.23
1147,Dell,Notebook,15.6,Intel,8.0,Nvidia,Windows 10,2.18,53807.472,256,0,0,0,1920x1080,141.21
1148,HP,Notebook,15.6,Intel,8.0,Intel HD,Windows 7,1.88,84129.12,256,0,0,0,1920x1080,141.21
1149,Lenovo,2 in 1 Convertible,14.0,Intel,8.0,Intel HD,Windows 10,1.27,124621.92,256,0,0,0,2560x1440,209.8
1150,Lenovo,Notebook,15.6,Intel,4.0,Intel HD,No OS,1.9,18061.92,0,1024,0,0,1366x768,100.45
1151,HP,Notebook,15.6,AMD,4.0,AMD Radeon,Windows 10,1.86,15824.16,0,500,0,0,1366x768,100.45
1152,Lenovo,Notebook,15.6,Intel,8.0,AMD Radeon,No OS,2.32,31914.72,0,1024,0,0,1920x1080,141.21
1153,Dell,Gaming,15.6,Intel,8.0,Nvidia GeForce,Windows 10,2.62,63882.72,0,1024,0,0,1920x1080,141.21
1154,Dell,Notebook,15.6,Intel,8.0,Nvidia,Windows 10,2.04,119916.2304,256,0,0,0,3840x2160,282.42
1155,HP,Notebook,15.6,AMD,4.0,AMD,Windows 10,1.91,25515.2592,256,0,0,0,1920x1080,141.21
1156,MSI,Gaming,17.3,Intel,16.0,Nvidia GeForce GTX,Windows 10,2.7,79536.38399999999,256,1024,0,0,1920x1080,127.34
1157,Lenovo,Ultrabook,14.0,Intel,12.0,Intel HD,Windows 7,1.4,122490.72,512,0,0,0,1920x1080,157.35
1158,Lenovo,Notebook,15.6,Intel,8.0,AMD Radeon,Windows 10,2.5,42010.7472,0,0,0,1024,1920x1080,141.21
1159,HP,2 in 1 Convertible,13.3,Intel,8.0,Intel HD,Windows 10,1.48,108744.48,512,0,0,0,2560x1440,220.84
1160,Lenovo,Ultrabook,14.0,Intel,8.0,Intel HD,Windows 7,1.7,79866.72,256,0,0,0,1920x1080,157.35
1161,MSI,Gaming,14.0,Intel,16.0,Nvidia GeForce,Windows 10,1.7,94252.32,256,1024,0,0,1920x1080,157.35
1162,HP,Gaming,15.6,Intel,8.0,Nvidia GeForce,Windows 10,2.62,47898.72,0,1024,0,0,1920x1080,141.21
1163,Lenovo,Notebook,15.6,Intel,8.0,Intel HD,Windows 10,2.2,24455.52,0,1024,0,0,1366x768,100.45
1164,HP,Notebook,15.6,Intel,4.0,Intel HD,No OS,2.1,25414.0272,0,500,0,0,1366x768,100.45
1165,Dell,Gaming,15.6,Intel,8.0,Nvidia GeForce GTX,Windows 10,2.62,79813.44,128,1024,0,0,3840x2160,282.42
1166,Lenovo,Notebook,15.6,Intel,8.0,Intel HD,Windows 10,1.95,74059.2,256,0,0,0,1920x1080,141.21
1167,Lenovo,Notebook,15.6,Intel,4.0,Nvidia GeForce,Windows 10,2.2,24935.04,0,1024,0,0,1920x1080,141.21
1168,HP,Notebook,14.0,Intel,2.0,Intel HD,Windows 10,1.44,13266.72,0,0,32,0,1366x768,111.94
1169,MSI,Gaming,15.6,Intel,8.0,Nvidia GeForce,Windows 10,2.2,44701.92,0,1024,0,0,1920x1080,141.21
1170,HP,Notebook,15.6,Intel,8.0,Intel HD,Windows 10,1.96,36177.12,256,0,0,0,1920x1080,141.21
1171,HP,Notebook,15.6,Intel,16.0,Intel UHD,Windows 10,2.1,61751.52,512,0,0,0,1920x1080,141.21
1172,Asus,Notebook,15.6,Intel,4.0,Intel,Windows 10,2.2,19660.32,0,500,0,0,1366x768,100.45
1173,Lenovo,Notebook,15.6,Intel,4.0,Intel HD,No OS,2.1,21205.44,0,500,0,0,1366x768,100.45
1174,Lenovo,Notebook,15.6,Intel,8.0,Nvidia,No OS,2.2,37775.52,0,1024,0,0,1920x1080,141.21
1175,Asus,Notebook,14.0,Intel,4.0,Intel HD,Windows 10,2.0,40972.32,256,0,0,0,1920x1080,157.35
1176,Lenovo,Notebook,15.6,Intel,4.0,Intel HD,Windows 7,2.32,43956.0,0,0,0,1024,1920x1080,141.21
1177,Lenovo,Gaming,15.6,Intel,16.0,Nvidia GeForce,Windows 10,3.31,69530.4,512,0,0,0,1920x1080,141.21
1178,MSI,Gaming,15.6,Intel,16.0,Nvidia GeForce,Windows 10,1.91,114731.5536,128,1024,0,0,1920x1080,141.21
1179,HP,Notebook,15.6,Intel,4.0,Intel HD,Windows 10,2.07,34632.0,0,500,0,0,1366x768,100.45
1180,Lenovo,2 in 1 Convertible,14.0,Intel,8.0,Intel HD,Windows 10,1.36,87219.36,256,0,0,0,2560x1440,209.8
1181,Lenovo,Ultrabook,15.6,Intel,6.0,Nvidia,Windows 10,1.54,44275.68,256,0,0,0,1920x1080,141.21
1182,Dell,Notebook,15.6,Intel,8.0,Nvidia GeForce,Linux,1.98,47686.1328,256,0,0,0,1920x1080,141.21
1183,Acer,Notebook,15.6,Intel,4.0,Intel HD,Windows 10,2.1,17742.239999999998,0,500,0,0,1366x768,100.45
1184,HP,Notebook,15.6,Intel,6.0,Nvidia GeForce,Windows 10,2.18,42570.72,0,1024,0,0,1920x1080,141.21
1185,Asus,Gaming,15.6,Intel,8.0,Nvidia GeForce,Windows 10,2.591,48431.52,256,1024,0,0,1920x1080,141.21
1186,Dell,2 in 1 Convertible,15.6,Intel,16.0,Intel HD,Windows 10,2.09,62817.12,512,0,0,0,1920x1080,141.21
1187,Acer,Notebook,15.6,Intel,4.0,Nvidia,Windows 10,2.23,36816.48,256,0,0,0,1920x1080,141.21
1188,Dell,Ultrabook,13.3,Intel,8.0,Intel HD,Linux,1.23,58554.72,256,0,0,0,3200x1800,276.05
1189,Acer,Gaming,17.3,Intel,16.0,Nvidia GeForce,Windows 10,4.2,138474.72,256,1024,0,0,1920x1080,127.34
1190,Lenovo,Gaming,15.6,Intel,8.0,Nvidia GeForce,Windows 10,2.4,43636.32,0,1024,0,0,1920x1080,141.21
1191,Samsung,2 in 1 Convertible,12.3,Samsung,4.0,ARM Mali,Chrome OS,1.15,35111.52,0,0,32,0,2400x1600,234.51
1192,HP,Notebook,15.6,Intel,4.0,Intel HD,Windows 10,1.86,25840.8,0,500,0,0,1366x768,100.45
1193,Apple,Ultrabook,12.0,Intel,8.0,Intel HD,Mac OS X,0.92,61964.64,0,0,256,0,2304x1440,226.42
1194,Dell,2 in 1 Convertible,13.3,Intel,8.0,Intel HD,Windows 10,1.6,63882.72,256,0,0,0,1920x1080,165.63
1195,HP,Notebook,15.6,Intel,12.0,Nvidia GeForce,Windows 10,2.21,70702.56,128,1024,0,0,1920x1080,141.21
1196,Lenovo,Notebook,15.6,Intel,4.0,AMD Radeon,No OS,1.9,19607.04,0,1024,0,0,1366x768,100.45
1197,Asus,Gaming,17.3,Intel,16.0,Nvidia GeForce,Windows 10,4.3,114552.0,512,1024,0,0,1920x1080,127.34
1198,Acer,Notebook,15.6,Intel,4.0,Intel HD,Linux,2.1,14492.16,0,1024,0,0,1366x768,100.45
1199,MSI,Gaming,17.3,Intel,16.0,Nvidia GeForce,Windows 10,2.43,109165.392,256,1024,0,0,1920x1080,127.34
1200,Dell,Notebook,15.6,Intel,4.0,AMD Radeon,Windows 10,2.3,26586.72,128,0,0,0,1366x768,100.45
1201,Lenovo,Notebook,15.6,Intel,8.0,Nvidia,No OS,2.2,33513.119999999995,0,500,0,0,1366x768,100.45
1202,Dell,2 in 1 Convertible,15.6,Intel,16.0,Intel UHD,Windows 10,2.0,68464.8,512,0,0,0,1920x1080,141.21
1203,Dell,Ultrabook,13.3,Intel,16.0,Intel HD,Windows 10,1.2,142790.4,512,0,0,0,3200x1800,276.05
1204,Asus,Gaming,15.6,Intel,8.0,Nvidia GeForce,Windows 10,2.2,62284.32,0,1024,0,0,1920x1080,141.21
1205,Dell,Notebook,15.6,Intel,8.0,AMD Radeon,Windows 10,2.36,47365.92,256,0,0,0,1920x1080,141.21
1206,HP,Notebook,15.6,Intel,8.0,Intel HD,Windows 10,1.91,30849.12,256,0,0,0,1366x768,100.45
1207,Lenovo,Notebook,15.6,AMD,4.0,AMD Radeon,Windows 10,2.2,15930.72,0,500,0,0,1366x768,100.45
1208,Acer,Notebook,17.3,Intel,8.0,Nvidia,Windows 10,3.3,33513.119999999995,0,1024,0,0,1600x900,106.11
1209,Asus,Gaming,15.6,Intel,16.0,Nvidia GeForce,Windows 10,2.2,130482.72,256,1024,0,0,1920x1080,141.21
1210,Apple,Ultrabook,12.0,Intel,8.0,Intel HD,Mac OS X,0.92,68145.12,0,0,512,0,2304x1440,226.42
1211,Asus,Notebook,15.6,Intel,16.0,Nvidia GeForce,Windows 10,2.2,93186.72,128,1024,0,0,1920x1080,141.21
1212,MSI,Gaming,17.3,Intel,16.0,Nvidia GeForce,Windows 10,2.43,103842.1872,256,1024,0,0,1920x1080,127.34
1213,Dell,2 in 1 Convertible,15.6,Intel,8.0,Intel HD,Windows 10,2.191,53226.72,256,0,0,0,1920x1080,141.21
1214,Asus,Gaming,17.3,Intel,16.0,Nvidia GeForce,Windows 10,2.9,103842.72,256,1024,0,0,1920x1080,127.34
1215,Acer,Netbook,11.6,Intel,2.0,Intel,Chrome OS,1.3,9270.72,32,0,0,0,1366x768,135.09
1216,Acer,Notebook,17.3,Intel,4.0,Nvidia,Windows 10,3.3,31861.44,0,1024,0,0,1600x900,106.11
1217,Lenovo,Notebook,17.3,Intel,8.0,Intel HD,No OS,2.8,28717.92,0,1024,0,0,1600x900,106.11
1218,Lenovo,Gaming,15.6,Intel,8.0,Nvidia GeForce,Windows 10,2.6,67772.16,128,1024,0,0,1920x1080,141.21
1219,Acer,2 in 1 Convertible,14.0,Intel,8.0,Intel HD,Windows 10,1.2,61218.72,256,0,0,0,1920x1080,157.35
1220,Lenovo,Notebook,15.6,Intel,8.0,Intel HD,Windows 10,2.3,81465.12,256,0,0,0,1920x1080,141.21
1221,MSI,Gaming,15.6,Intel,8.0,Nvidia GeForce,Windows 10,2.2,78647.1408,128,1024,0,0,1920x1080,141.21
1222,HP,Notebook,15.6,AMD,6.0,AMD,Windows 10,2.1,28185.12,0,1024,0,0,1920x1080,141.21
1223,Dell,Ultrabook,12.5,Intel,8.0,Intel HD,Windows 7,1.26,91288.3536,256,0,0,0,1920x1080,176.23
1224,Dell,2 in 1 Convertible,15.0,Intel,4.0,Intel HD,Windows 10,2.08,27119.52,0,500,0,0,1920x1080,146.86
1225,Asus,Notebook,15.6,Intel,4.0,Intel HD,Windows 10,2.65,16463.52,0,1024,0,0,1366x768,100.45
1226,Dell,Ultrabook,13.3,Intel,8.0,Intel HD,Windows 10,1.29,78694.56,256,0,0,0,3200x1800,276.05
1227,Dell,Notebook,15.6,Intel,4.0,Intel HD,Linux,2.18,27804.7008,0,1024,0,0,1366x768,100.45
1228,Lenovo,Gaming,15.6,Intel,16.0,Nvidia GeForce,Windows 10,2.6,54825.12,128,1024,0,0,1920x1080,141.21
1229,MSI,Gaming,15.6,Intel,8.0,Nvidia GeForce,Windows 10,2.2,61218.72,128,1024,0,0,1920x1080,141.21
1230,Lenovo,Netbook,12.5,Intel,16.0,Intel HD,Windows 10,1.3,87912.0,512,0,0,0,1920x1080,176.23
1231,Razer,Gaming,14.0,Intel,16.0,Nvidia GeForce,Windows 10,1.95,186426.72,1024,0,0,0,1920x1080,157.35
1232,Dell,Notebook,15.6,Intel,8.0,Intel HD,Windows 10,2.3,24988.8528,0,1024,0,0,1366x768,100.45
1233,MSI,Gaming,17.3,Intel,16.0,Nvidia GeForce,Windows 10,2.7,85141.44,256,1024,0,0,1920x1080,127.34
1234,Apple,Ultrabook,11.6,Intel,4.0,Intel HD,Mac OS X,1.08,51095.52,0,0,256,0,1366x768,135.09
1235,HP,Notebook,15.6,Intel,4.0,Intel HD,Windows 10,2.1,25467.84,0,1024,0,0,1920x1080,141.21
1236,HP,Ultrabook,14.0,Intel,8.0,Intel HD,Windows 7,1.54,117119.5632,256,0,0,0,2560x1440,209.8
1237,Dell,Notebook,15.6,Intel,4.0,Intel HD,Windows 7,2.24,39267.36,0,500,0,0,1366x768,100.45
1238,MSI,Gaming,15.6,Intel,8.0,Nvidia GeForce,Windows 10,2.3,62284.32,128,1024,0,0,1920x1080,141.21
1239,Lenovo,Notebook,13.3,Intel,16.0,Intel HD,Windows 10,1.4,79866.72,512,0,0,0,1920x1080,165.63
1240,Lenovo,Notebook,15.6,AMD,6.0,AMD,Windows 10,2.2,31838.5296,256,0,0,0,1920x1080,141.21
1241,Asus,Ultrabook,13.3,Intel,8.0,Intel HD,Windows 10,1.45,68198.4,256,0,0,0,1920x1080,165.63
1242,Acer,Notebook,15.6,Intel,4.0,Intel HD,Linux,2.4,19276.704,0,500,0,0,1366x768,100.45
1243,Dell,2 in 1 Convertible,17.3,Intel,16.0,Nvidia,Windows 10,2.77,95850.72,512,0,0,0,1920x1080,127.34
1244,HP,Notebook,14.0,Intel,4.0,Intel HD,Windows 7,1.54,58607.46719999999,256,0,0,0,1920x1080,157.35
1245,Asus,Gaming,15.6,Intel,16.0,Nvidia GeForce GTX,Windows 10,2.5,85248.0,256,1024,0,0,1920x1080,141.21
1246,Dell,Notebook,14.0,Intel,4.0,Intel HD,Windows 10,1.6,46620.0,0,500,0,0,1366x768,111.94
1247,Asus,Gaming,15.6,Intel,16.0,Nvidia GeForce,Windows 10,2.34,123876.0,256,1024,0,0,1920x1080,141.21
1248,Lenovo,Notebook,15.6,Intel,8.0,Intel HD,No OS,2.3,30529.44,256,0,0,0,1920x1080,141.21
1249,Dell,2 in 1 Convertible,13.3,Intel,8.0,Intel HD,Windows 10,1.24,96596.64,256,0,0,0,3200x1800,276.05
1250,Dell,Notebook,15.6,Intel,4.0,Intel,Linux,2.2,17262.72,0,500,0,0,1366x768,100.45
1251,HP,Notebook,15.6,AMD,4.0,AMD Radeon,Windows 10,1.86,21258.72,0,500,0,0,1366x768,100.45
1252,Lenovo,Notebook,15.6,Intel,6.0,Nvidia,Windows 10,2.4,30316.32,128,0,0,0,1920x1080,141.21
1253,Lenovo,Notebook,14.0,Intel,8.0,Intel HD,Windows 10,1.9,57116.16,256,0,0,0,1920x1080,157.35
1254,Dell,Notebook,15.6,Intel,4.0,Intel,Windows 10,2.2,23655.7872,0,500,0,0,1366x768,100.45
1255,Asus,Notebook,15.6,Intel,4.0,Intel HD,Windows 10,2.0,18061.92,0,1024,0,0,1366x768,100.45
1256,Asus,Gaming,17.3,Intel,16.0,Nvidia GeForce,Windows 10,4.0,101232.0,128,1024,0,0,1920x1080,127.34
1257,Dell,Notebook,15.6,Intel,4.0,Intel HD,Windows 10,2.29,26107.2,0,500,0,0,1366x768,100.45
1258,Lenovo,Notebook,15.6,Intel,8.0,AMD Radeon,Windows 7,2.32,47685.6,0,0,0,1024,1920x1080,141.21
1259,MSI,Gaming,15.6,Intel,8.0,Nvidia GeForce,Windows 10,2.4,65481.12,128,1024,0,0,1920x1080,141.21
1260,Lenovo,2 in 1 Convertible,14.0,Intel,4.0,Intel HD,Windows 10,1.8,44382.7728,128,0,0,0,1920x1080,157.35
1261,Asus,Ultrabook,13.3,Intel,8.0,Intel HD,Windows 10,1.2,38841.12,512,0,0,0,1920x1080,165.63
1262,Dell,Notebook,15.6,Intel,6.0,Intel HD,Windows 10,2.3,24455.52,0,1024,0,0,1366x768,100.45
1263,Acer,Notebook,15.6,Intel,4.0,Intel HD,Linux,2.4,15397.92,0,500,0,0,1366x768,100.45
1264,Dell,Notebook,15.6,Intel,2.0,Intel,Windows 10,2.2,20193.12,0,500,0,0,1366x768,100.45
1265,Lenovo,Notebook,15.6,Intel,8.0,Nvidia GeForce,Windows 10,2.6,47898.72,0,1024,0,0,1920x1080,141.21
1266,HP,Notebook,15.6,AMD,6.0,AMD Radeon,Windows 10,2.04,29303.4672,0,0,0,1024,1920x1080,141.21
1267,Dell,Notebook,15.6,Intel,8.0,AMD Radeon,Linux,2.3,42943.1472,0,1024,0,0,1366x768,100.45
1268,HP,Netbook,11.6,Intel,2.0,Intel HD,Windows 10,1.17,11135.52,0,0,32,0,1366x768,135.09
1269,Asus,Notebook,15.6,Intel,4.0,Nvidia,Windows 10,2.2,38378.6496,0,500,0,0,1366x768,100.45
1270,Lenovo,2 in 1 Convertible,14.0,Intel,4.0,Intel HD,Windows 10,1.8,33992.64,128,0,0,0,1920x1080,157.35
1271,Lenovo,2 in 1 Convertible,13.3,Intel,16.0,Intel HD,Windows 10,1.3,79866.72,512,0,0,0,3200x1800,276.05
1272,Lenovo,Notebook,14.0,Intel,2.0,Intel,Windows 10,1.5,12201.12,0,0,64,0,1366x768,111.94
1273,HP,Notebook,15.6,Intel,6.0,AMD Radeon,Windows 10,2.19,40705.92,0,1024,0,0,1366x768,100.45
1274,Asus,Notebook,15.6,Intel,4.0,Intel,Windows 10,2.2,19660.32,0,500,0,0,1366x768,100.45
1275,Asus,Ultrabook,13.3,Intel,8.0,Intel HD,Windows 10,1.2,38841.12,512,0,0,0,1920x1080,165.63
1276,Dell,Notebook,15.6,Intel,6.0,Intel HD,Windows 10,2.3,24455.52,0,1024,0,0,1366x768,100.45
1277,Acer,Notebook,15.6,Intel,4.0,Intel HD,Linux,2.4,15397.92,0,500,0,0,1366x768,100.45
1278,Dell,Notebook,15.6,Intel,2.0,Intel,Windows 10,2.2,20193.12,0,500,0,0,1366x768,100.45
1279,Lenovo,Notebook,15.6,Intel,8.0,Nvidia GeForce,Windows 10,2.6,47898.72,0,1024,0,0,1920x1080,141.21
1280,HP,Notebook,15.6,AMD,6.0,AMD Radeon,Windows 10,2.04,29303.4672,0,0,0,1024,1920x1080,141.21
1281,Dell,Notebook,15.6,Intel,8.0,AMD Radeon,Linux,2.3,42943.1472,0,1024,0,0,1366x768,100.45
1282,HP,Netbook,11.6,Intel,2.0,Intel HD,Windows 10,1.17,11135.52,0,0,32,0,1366x768,135.09
1283,Asus,Notebook,15.6,Intel,4.0,Nvidia,Windows 10,2.2,38378.6496,0,500,0,0,1366x768,100.45
1284,Lenovo,2 in 1 Convertible,14.0,Intel,4.0,Intel HD,Windows 10,1.8,33992.64,128,0,0,0,1920x1080,157.35
1285,Lenovo,2 in 1 Convertible,13.3,Intel,16.0,Intel HD,Windows 10,1.3,79866.72,512,0,0,0,3200x1800,276.05
1286,Lenovo,Notebook,14.0,Intel,2.0,Intel,Windows 10,1.5,12201.12,0,0,64,0,1366x768,111.94
1287,HP,Notebook,15.6,Intel,6.0,AMD Radeon,Windows 10,2.19,40705.92,0,1024,0,0,1366x768,100.45
1288,Asus,Notebook,15.6,Intel,4.0,Intel,Windows 10,2.2,19660.32,0,500,0,0,1366x768,100.45
1289,Asus,Ultrabook,13.3,Intel,8.0,Intel HD,Windows 10,1.2,38841.12,512,0,0,0,1920x1080,165.63
1290,Dell,Notebook,15.6,Intel,6.0,Intel HD,Windows 10,2.3,24455.52,0,1024,0,0,1366x768,100.45
1291,Acer,Notebook,15.6,Intel,4.0,Intel HD,Linux,2.4,15397.92,0,500,0,0,1366x768,100.45
1292,Dell,Notebook,15.6,Intel,2.0,Intel,Windows 10,2.2,20193.12,0,500,0,0,1366x768,100.45
1293,Lenovo,Notebook,15.6,Intel,8.0,Nvidia GeForce,Windows 10,2.6,47898.72,0,1024,0,0,1920x1080,141.21
1294,HP,Notebook,15.6,AMD,6.0,AMD Radeon,Windows 10,2.04,29303.4672,0,0,0,1024,1920x1080,141.21
1295,Dell,Notebook,15.6,Intel,8.0,AMD Radeon,Linux,2.3,42943.1472,0,1024,0,0,1366x768,100.45
1296,HP,Netbook,11.6,Intel,2.0,Intel HD,Windows 10,1.17,11135.52,0,0,32,0,1366x768,135.09
1297,Asus,Notebook,15.6,Intel,4.0,Nvidia,Windows 10,2.2,38378.6496,0,500,0,0,1366x768,100.45
1298,Lenovo,2 in 1 Convertible,14.0,Intel,4.0,Intel HD,Windows 10,1.8,33992.64,128,0,0,0,1920x1080,157.35
1299,Lenovo,2 in 1 Convertible,13.3,Intel,16.0,Intel HD,Windows 10,1.3,79866.72,512,0,0,0,3200x1800,276.05
1300,Lenovo,Notebook,14.0,Intel,2.0,Intel,Windows 10,1.5,12201.12,0,0,64,0,1366x768,111.94
1301,HP,Notebook,15.6,Intel,6.0,AMD Radeon,Windows 10,2.19,40705.92,0,1024,0,0,1366x768,100.45
1302,Asus,Notebook,15.6,Intel,4.0,Intel,Windows 10,2.2,19660.32,0,500,0,0,1366x768,100.45
